Date,Away,Away_Abbr,Home,Home_Abbr,Away_G,Home_G,Total,Away_GP_Before,Home_GP_Before,Away_GF_Avg,Away_GA_Avg,Home_GF_Avg,Home_GA_Avg,Eligible,Lambda,Line,Over_Odds,Under_Odds,Home_GF_Model,Home_GA_Model,Away_GF_Model,Away_GA_Model,P_Over,P_Under,Lean,Edge_Over,Edge_Under,Actual_Result,Graded,Hit,Profit
2025-10-28,Los Angeles Kings,LAK,San Jose Sharks,SJS,4,3,7,10,9,2.9000,3.3000,3.2222,4.6667,False,,,,,,,,,,,,,,,False,,
2025-10-28,Detroit Red Wings,DET,St. Louis Blues,STL,5,2,7,9,9,3.3333,3.2222,3.0000,4.3333,False,,,,,,,,,,,,,,,False,,
2025-10-28,Calgary Flames,CGY,Toronto Maple Leafs,TOR,3,4,7,10,9,2.1000,3.5000,3.4444,3.6667,False,,,,,,,,,,,,,,,False,,
2025-10-28,New York Rangers,NYR,Vancouver Canucks,VAN,2,0,2,10,10,2.2000,2.6000,2.9000,3.1000,True,5.5040,5.5,-120,100,3.0224,3.1534,2.6843,2.9734,0.4718,0.5282,Toss-up,-7.37,2.82,Under,False,False,
2025-10-29,Toronto Maple Leafs,TOR,Columbus Blue Jackets,CBJ,3,6,9,10,9,3.5000,3.6000,3.2222,3.1111,False,,,,,,,,,,,,,,,False,,
2025-10-30,Buffalo Sabres,BUF,Boston Bruins,BOS,3,4,7,10,12,3.0000,3.1000,3.2500,3.6667,True,6.6581,6.5,-105,-115,3.2226,3.4960,3.1339,3.1406,0.4982,0.5018,Toss-up,-1.40,-3.31,Over,False,False,
2025-10-30,New York Islanders,NYI,Carolina Hurricanes,CAR,2,6,8,9,9,3.5556,3.6667,3.7778,3.1111,False,,,,,,,,,,,,,,,False,,
2025-10-30,New York Rangers,NYR,Edmonton Oilers,EDM,4,3,7,11,11,2.1818,2.3636,3.1818,3.1818,True,5.5381,5.5,-120,100,3.2302,3.2090,2.6550,2.8018,0.4776,0.5224,Toss-up,-6.79,2.24,Over,False,False,
2025-10-30,Detroit Red Wings,DET,Los Angeles Kings,LAK,4,3,7,10,11,3.5000,3.1000,3.0000,3.2727,True,6.4623,5.5,-115,-105,3.1039,3.1784,3.3722,3.1562,0.6255,0.3745,Over,9.06,-13.76,Over,True,True,86.96
2025-10-30,Pittsburgh Penguins,PIT,Minnesota Wild,MIN,4,1,5,11,11,3.6364,2.7273,2.8182,3.9091,True,6.6826,6.5,-120,100,2.9675,3.6026,3.4534,2.9608,0.5020,0.4980,Toss-up,-4.34,-0.20,Under,False,False,
2025-10-30,Calgary Flames,CGY,Ottawa Senators,OTT,3,4,7,11,11,2.1818,3.5455,3.7273,4.0000,True,6.7068,6.0,-115,-105,3.5134,3.5567,2.6837,3.3392,0.6603,0.3397,Over,12.54,-17.25,Over,True,True,86.96
2025-10-30,Nashville Predators,NSH,Philadelphia Flyers,PHI,1,4,5,11,9,2.5455,3.3636,2.8889,2.5556,False,,,,,,,,,,,,,,,False,,
2025-10-30,New Jersey Devils,NJD,San Jose Sharks,SJS,2,5,7,10,10,3.9000,3.0000,3.2000,4.6000,True,7.4557,6.5,-115,-105,3.2014,3.8639,3.5447,3.1055,0.6158,0.3842,Over,8.09,-12.80,Over,True,True,86.96
2025-10-30,Vancouver Canucks,VAN,St. Louis Blues,STL,4,3,7,11,10,2.6364,3.0000,2.9000,4.4000,True,6.4110,6.0,100,-120,3.0406,3.8482,2.8467,3.0860,0.6179,0.3821,Over,11.79,-16.33,Over,True,True,100.00
2025-10-30,Dallas Stars,DAL,Tampa Bay Lightning,TBL,1,2,3,10,10,2.9000,3.0000,2.9000,3.0000,True,5.7193,6.0,-105,-115,3.0425,3.0242,2.9643,3.0206,0.5083,0.4917,Toss-up,-0.39,-4.31,Under,False,False,
2025-10-30,Chicago Blackhawks,CHI,Winnipeg Jets,WPG,3,6,9,10,10,3.3000,2.6000,3.4000,2.5000,True,5.8677,6.0,-105,-115,3.2569,2.8280,3.2650,2.8667,0.5328,0.4672,Toss-up,2.07,-6.77,Over,False,False,
2025-10-31,Detroit Red Wings,DET,Anaheim Ducks,ANA,2,5,7,11,9,3.5455,3.0909,3.5556,3.4444,False,,,,,,,,,,,,,,,False,,
2025-10-31,Colorado Avalanche,COL,Vegas Golden Knights,VGK,4,2,6,11,10,3.7273,2.7273,3.7000,2.8000,True,6.5006,6.5,-110,-110,3.4208,2.9457,3.5091,3.0103,0.4736,0.5264,Toss-up,-5.02,0.26,Under,False,False,
2025-10-31,New York Islanders,NYI,Washington Capitals,WSH,3,1,4,10,10,3.4000,3.9000,2.7000,2.2000,True,6.0862,6.0,-120,100,2.9186,2.7076,3.2887,3.5663,0.5681,0.4319,Toss-up,2.26,-6.81,Under,False,False,
2025-11-01,Carolina Hurricanes,CAR,Boston Bruins,BOS,1,2,3,10,13,4.0000,3.0000,3.3077,3.6154,True,7.1157,6.5,-110,-110,3.2651,3.4623,3.5662,3.1196,0.5674,0.4326,Toss-up,4.36,-9.12,Under,False,False,
2025-11-01,Washington Capitals,WSH,Buffalo Sabres,BUF,3,4,7,11,11,2.5455,2.2727,3.0000,3.1818,True,5.5274,6.5,-105,-115,3.1228,3.1883,2.8025,2.7275,0.3183,0.6817,Under,-19.39,14.68,Over,True,False,-100.00
2025-11-01,St. Louis Blues,STL,Columbus Blue Jackets,CBJ,2,3,5,11,10,2.9091,4.3636,3.5000,3.1000,True,7.1223,6.5,-110,-110,3.3816,3.1396,3.0348,3.8365,0.5683,0.4317,Toss-up,4.45,-9.22,Under,False,False,
2025-11-01,Chicago Blackhawks,CHI,Edmonton Oilers,EDM,2,3,5,11,12,3.2727,2.9091,3.1667,3.2500,True,6.4411,6.5,100,-120,3.2080,3.2459,3.2428,3.0550,0.4642,0.5358,Toss-up,-3.58,-0.96,Under,False,False,
2025-11-01,Dallas Stars,DAL,Florida Panthers,FLA,3,4,7,11,11,2.7273,2.9091,2.4545,2.8182,True,5.2880,5.5,-105,-115,2.7730,2.9846,2.8416,2.9527,0.4344,0.5656,Toss-up,-7.78,3.07,Over,False,False,
2025-11-01,New Jersey Devils,NJD,Los Angeles Kings,LAK,4,1,5,11,12,3.7273,3.1818,3.0000,3.3333,True,6.6510,6.0,-110,-110,3.0900,3.2161,3.4370,3.2117,0.6525,0.3475,Over,12.87,-17.63,Under,True,False,-100.00
2025-11-01,Vancouver Canucks,VAN,Minnesota Wild,MIN,2,5,7,12,12,2.7500,3.0000,2.6667,3.9167,True,6.1057,6.0,100,-120,2.8470,3.6046,2.9096,3.0728,0.5712,0.4288,Toss-up,7.12,-11.66,Over,False,False,
2025-11-01,Ottawa Senators,OTT,Montreal Canadiens,MTL,3,4,7,12,11,3.7500,3.9167,3.6364,3.0000,True,7.2543,6.0,-115,-105,3.4217,3.0827,3.5251,3.5076,0.7306,0.2694,Over,19.57,-24.28,Over,True,True,86.96
2025-11-01,Calgary Flames,CGY,Nashville Predators,NSH,2,4,6,12,12,2.2500,3.5833,2.4167,3.4167,True,5.7804,5.5,-115,-105,2.7339,3.3408,2.7036,3.3653,0.5184,0.4816,Toss-up,-1.65,-3.06,Over,False,False,
2025-11-01,Toronto Maple Leafs,TOR,Philadelphia Flyers,PHI,5,2,7,11,10,3.4545,3.8182,3.0000,2.4000,True,6.3396,5.5,-120,100,3.1011,2.7411,3.2953,3.5339,0.6072,0.3928,Over,6.18,-10.72,Over,True,True,83.33
2025-11-01,New York Rangers,NYR,Seattle Kraken,SEA,3,2,5,12,10,2.3333,2.4167,2.8000,2.9000,True,5.2786,5.5,100,-120,2.9689,3.0364,2.7350,2.8129,0.4328,0.5672,Toss-up,-6.72,2.17,Under,False,False,
2025-11-01,Colorado Avalanche,COL,San Jose Sharks,SJS,2,3,5,12,11,3.7500,2.6667,3.3636,4.3636,True,7.2478,6.5,-125,105,3.2987,3.7294,3.5201,2.9454,0.5865,0.4135,Toss-up,3.10,-7.43,Under,False,False,
2025-11-01,Pittsburgh Penguins,PIT,Winnipeg Jets,WPG,2,5,7,12,11,3.6667,2.5833,3.6364,2.5455,True,6.2000,6.5,100,-120,3.4102,2.8377,3.4661,2.8399,0.4258,0.5742,Toss-up,-7.42,2.88,Over,False,False,
2025-11-02,New Jersey Devils,NJD,Anaheim Ducks,ANA,1,4,5,12,10,3.7500,3.0000,3.7000,3.3000,True,6.8899,6.5,-110,-110,3.4577,3.1918,3.4617,3.0818,0.5338,0.4662,Toss-up,0.99,-5.76,Under,False,False,
2025-11-02,Columbus Blue Jackets,CBJ,New York Islanders,NYI,2,3,5,11,11,3.4545,3.0000,3.3636,3.6364,True,6.7830,6.5,-130,110,3.2565,3.3928,3.3482,3.0664,0.5175,0.4825,Toss-up,-4.77,0.63,Under,False,False,
2025-11-02,Calgary Flames,CGY,Philadelphia Flyers,PHI,2,1,3,13,11,2.2308,3.6154,2.9091,2.6364,True,5.7159,5.5,-120,100,3.0321,2.8795,2.6688,3.3916,0.5077,0.4923,Toss-up,-3.78,-0.77,Under,False,False,
2025-11-02,Detroit Red Wings,DET,San Jose Sharks,SJS,3,2,5,12,12,3.4167,3.2500,3.3333,4.1667,True,7.1786,6.5,-120,100,3.2709,3.6105,3.3018,3.2362,0.5765,0.4235,Toss-up,3.11,-7.65,Under,False,False,
2025-11-02,Tampa Bay Lightning,TBL,Utah Mammoth,UTA,4,2,6,11,11,2.8182,2.8182,3.6364,2.7273,True,6.0011,6.0,-110,-110,3.4598,2.9720,2.9632,2.8870,0.5545,0.4455,Toss-up,3.07,-7.83,Push,False,False,
2025-11-03,Vancouver Canucks,VAN,Nashville Predators,NSH,5,4,9,13,13,2.6923,3.1538,2.5385,3.3077,True,5.8055,5.5,-115,-105,2.8025,3.2524,2.8554,3.1729,0.5226,0.4774,Toss-up,-1.23,-3.48,Over,False,False,
2025-11-03,Chicago Blackhawks,CHI,Seattle Kraken,SEA,1,3,4,12,11,3.1667,2.9167,2.7273,2.9091,True,5.8729,6.0,-105,-115,2.9072,3.0286,3.1616,3.0459,0.5337,0.4663,Toss-up,2.15,-6.86,Under,False,False,
2025-11-03,Edmonton Oilers,EDM,St. Louis Blues,STL,2,3,5,13,12,3.1538,3.1538,2.8333,4.2500,True,6.8214,6.0,-125,105,2.9657,3.7622,3.1851,3.1645,0.6759,0.3241,Over,12.03,-16.37,Under,True,False,-100.00
2025-11-03,Pittsburgh Penguins,PIT,Toronto Maple Leafs,TOR,3,4,7,13,12,3.5385,2.7692,3.5833,3.6667,True,6.8839,6.5,-120,100,3.3791,3.4269,3.3698,2.9576,0.5328,0.4672,Toss-up,-1.26,-3.28,Over,False,False,
2025-11-04,Florida Panthers,FLA,Anaheim Ducks,ANA,3,7,10,12,11,2.5833,2.8333,3.7273,3.0909,True,6.0751,6.0,-110,-110,3.4742,3.0516,2.8416,2.9793,0.5663,0.4337,Toss-up,4.25,-9.01,Over,False,False,
2025-11-04,Utah Mammoth,UTA,Buffalo Sabres,BUF,2,1,3,12,12,3.5000,2.8333,3.0833,3.1667,True,6.4668,6.5,-105,-115,3.1660,3.1691,3.3731,3.0382,0.4682,0.5318,Toss-up,-4.39,-0.31,Under,False,False,
2025-11-04,Tampa Bay Lightning,TBL,Colorado Avalanche,COL,2,3,5,12,13,2.9167,2.7500,3.6154,2.6923,True,5.9462,6.0,-115,-105,3.4196,2.9439,3.0264,2.8414,0.5456,0.4544,Toss-up,1.08,-5.78,Under,False,False,
2025-11-04,Edmonton Oilers,EDM,Dallas Stars,DAL,3,4,7,14,12,3.0714,3.1429,2.7500,3.0000,True,5.8651,6.0,100,-120,2.8466,3.0064,3.1188,3.1536,0.5324,0.4676,Toss-up,3.24,-7.79,Over,False,False,
2025-11-04,Winnipeg Jets,WPG,Los Angeles Kings,LAK,0,3,3,12,13,3.7500,2.5000,2.8462,3.3846,True,6.2587,5.5,-115,-105,2.9649,3.2482,3.4880,2.7881,0.5949,0.4051,Toss-up,6.00,-10.71,Under,False,False,
2025-11-04,Nashville Predators,NSH,Minnesota Wild,MIN,2,3,5,14,13,2.6429,3.4286,2.8462,3.7692,True,6.3776,6.5,100,-120,2.9605,3.4942,2.8700,3.3407,0.4541,0.5459,Toss-up,-4.59,0.04,Under,False,False,
2025-11-04,Philadelphia Flyers,PHI,Montreal Canadiens,MTL,5,4,9,12,12,2.7500,2.5833,3.6667,3.0000,True,5.9635,5.5,-110,-110,3.4345,3.0646,2.9070,2.8238,0.5484,0.4516,Toss-up,2.46,-7.22,Over,False,False,
2025-11-04,Boston Bruins,BOS,New York Islanders,NYI,4,3,7,14,12,3.2143,3.4286,3.3333,3.5000,True,6.7684,6.0,-115,-105,3.2303,3.2985,3.1778,3.3066,0.6687,0.3313,Over,13.39,-18.09,Over,True,True,86.96
2025-11-04,Carolina Hurricanes,CAR,New York Rangers,NYR,3,0,3,11,13,3.7273,2.9091,2.3846,2.3846,True,5.6559,5.5,-125,105,2.7462,2.7628,3.3870,3.0359,0.4976,0.5024,Toss-up,-5.80,1.46,Under,False,False,
2025-11-04,Detroit Red Wings,DET,Vegas Golden Knights,VGK,0,1,1,13,11,3.3846,3.1538,3.5455,2.9091,True,6.4820,6.0,-120,100,3.3057,2.9879,3.2753,3.1591,0.6283,0.3717,Over,8.29,-12.83,Under,True,False,-100.00
2025-11-05,Columbus Blue Jackets,CBJ,Calgary Flames,CGY,1,5,6,12,14,3.3333,3.0000,2.2143,3.4286,True,5.9639,6.0,-110,-110,2.6269,3.2427,3.2490,3.0466,0.5485,0.4515,Toss-up,2.47,-7.23,Push,False,False,
2025-11-05,San Jose Sharks,SJS,Seattle Kraken,SEA,6,1,7,13,12,3.2308,4.0769,2.7500,2.7500,True,6.2939,6.0,-120,100,2.9034,2.9006,3.1855,3.5550,0.6003,0.3997,Over,5.49,-10.03,Over,True,True,83.33
2025-11-05,Utah Mammoth,UTA,Toronto Maple Leafs,TOR,3,5,8,13,13,3.3846,2.6923,3.6154,3.6154,True,6.7576,6.5,-105,-115,3.3999,3.3885,3.2786,2.9134,0.5136,0.4864,Toss-up,0.14,-4.85,Over,False,False,
2025-11-05,Chicago Blackhawks,CHI,Vancouver Canucks,VAN,5,2,7,13,14,3.0000,2.9231,2.8571,3.2143,True,6.0160,6.0,-110,-110,2.9689,3.2092,3.0303,3.0344,0.5569,0.4431,Toss-up,3.31,-8.07,Over,False,False,
2025-11-05,St. Louis Blues,STL,Washington Capitals,WSH,1,6,7,13,12,2.8462,4.0769,2.5833,2.4167,True,5.9313,5.5,-105,-115,2.8021,2.7903,2.9635,3.6442,0.5432,0.4568,Toss-up,3.10,-7.81,Over,False,False,
2025-11-06,Ottawa Senators,OTT,Boston Bruins,BOS,2,3,5,13,15,3.6923,3.9231,3.2667,3.4000,True,7.2808,6.0,-110,-110,3.2160,3.2832,3.4729,3.5123,0.7337,0.2663,Over,20.99,-25.75,Under,True,False,-100.00
2025-11-06,St. Louis Blues,STL,Buffalo Sabres,BUF,3,0,3,14,13,2.7143,4.2143,2.9231,3.0769,True,6.5021,6.5,100,-120,3.0337,3.0921,2.8602,3.7604,0.4738,0.5262,Toss-up,-2.62,-1.93,Under,False,False,
2025-11-06,Minnesota Wild,MIN,Carolina Hurricanes,CAR,3,4,7,14,12,2.8571,3.6429,3.6667,2.6667,True,6.3824,6.5,100,-120,3.3497,2.8539,2.9590,3.3996,0.4549,0.5451,Toss-up,-4.51,-0.03,Over,False,False,
2025-11-06,Anaheim Ducks,ANA,Dallas Stars,DAL,7,5,12,12,13,4.0000,3.0833,2.8462,3.0000,True,6.3732,6.5,100,-120,2.9074,2.9996,3.6593,3.0401,0.4534,0.5466,Toss-up,-4.66,0.11,Over,False,False,
2025-11-06,Florida Panthers,FLA,Los Angeles Kings,LAK,5,2,7,13,14,2.6154,3.1538,2.8571,3.1429,True,5.8436,5.5,100,-120,2.9662,3.0669,2.8522,3.2017,0.5289,0.4711,Toss-up,2.89,-7.43,Over,False,False,
2025-11-06,Montreal Canadiens,MTL,New Jersey Devils,NJD,3,4,7,13,13,3.6923,3.1538,3.5385,3.0769,True,6.8207,6.0,-115,-105,3.3070,3.1225,3.4613,3.1749,0.6758,0.3242,Over,14.09,-18.80,Over,True,True,86.96
2025-11-06,Philadelphia Flyers,PHI,Nashville Predators,NSH,3,1,4,13,15,2.9231,2.6923,2.6000,3.4000,True,5.8418,5.5,-110,-110,2.8301,3.3197,3.0300,2.8974,0.5286,0.4714,Toss-up,0.48,-5.24,Under,False,False,
2025-11-06,Washington Capitals,WSH,Pittsburgh Penguins,PIT,3,5,8,13,14,2.8462,2.3077,3.5000,2.8571,True,5.7760,6.5,100,-120,3.3414,3.0133,2.9882,2.6995,0.3578,0.6422,Under,-14.22,9.68,Over,True,False,-100.00
2025-11-06,Tampa Bay Lightning,TBL,Vegas Golden Knights,VGK,6,3,9,13,12,2.8462,2.7692,3.3333,2.6667,True,5.5748,6.0,-105,-115,3.1712,2.8208,2.9680,2.8525,0.4839,0.5161,Toss-up,-2.83,-1.87,Over,False,False,
2025-11-07,Chicago Blackhawks,CHI,Calgary Flames,CGY,4,0,4,14,15,3.1429,2.8571,2.4000,3.2667,True,5.7896,6.0,-110,-110,2.7697,3.1318,3.1453,2.9873,0.5200,0.4800,Toss-up,-0.39,-4.38,Under,False,False,
2025-11-07,New York Rangers,NYR,Detroit Red Wings,DET,4,1,5,14,14,2.2143,2.4286,3.1429,3.0000,True,5.2930,6.0,-110,-110,3.0977,3.0440,2.6043,2.7814,0.4353,0.5647,Toss-up,-8.85,4.09,Under,False,False,
2025-11-07,Minnesota Wild,MIN,New York Islanders,NYI,5,2,7,15,13,2.8667,3.6667,3.3077,3.5385,True,6.7016,6.5,-120,100,3.2137,3.3323,2.9704,3.4320,0.5049,0.4951,Toss-up,-4.05,-0.49,Over,False,False,
2025-11-07,Winnipeg Jets,WPG,San Jose Sharks,SJS,1,2,3,13,14,3.4615,2.5385,3.4286,3.8571,True,6.5900,6.5,100,-120,3.3428,3.4156,3.2842,2.8038,0.4876,0.5124,Toss-up,-1.24,-3.31,Under,False,False,
2025-11-08,Buffalo Sabres,BUF,Carolina Hurricanes,CAR,3,6,9,14,13,2.7143,3.0714,3.6923,2.6923,True,6.0006,6.5,-120,100,3.3854,2.8716,2.8729,3.0888,0.3938,0.6062,Under,-15.17,10.62,Over,True,False,-100.00
2025-11-08,Colorado Avalanche,COL,Edmonton Oilers,EDM,9,1,10,14,15,3.5714,2.6429,3.0667,3.2000,True,6.3460,6.5,-105,-115,3.1103,3.1951,3.3875,2.8929,0.4491,0.5509,Toss-up,-6.31,1.60,Over,False,False,
2025-11-08,Utah Mammoth,UTA,Montreal Canadiens,MTL,2,6,8,14,14,3.3571,2.8571,3.6429,3.2143,True,6.6956,6.0,-110,-110,3.4331,3.2216,3.2696,3.0391,0.6587,0.3413,Over,13.49,-18.25,Over,True,True,90.91
2025-11-08,Pittsburgh Penguins,PIT,New Jersey Devils,NJD,1,2,3,15,14,3.6000,2.8667,3.5714,3.0714,True,6.6381,6.5,-110,-110,3.3457,3.1208,3.4303,3.0208,0.4951,0.5049,Toss-up,-2.87,-1.89,Under,False,False,
2025-11-08,Dallas Stars,DAL,Nashville Predators,NSH,5,4,9,14,16,3.0000,3.2857,2.5000,3.3750,True,6.0283,5.5,-130,110,2.7432,3.3009,3.0324,3.2256,0.5589,0.4411,Toss-up,-0.64,-3.51,Over,False,False,
2025-11-08,New York Islanders,NYI,New York Rangers,NYR,5,0,5,14,15,3.2143,3.6429,2.3333,2.3333,True,5.6519,6.0,-105,-115,2.6909,2.6981,3.1513,3.4230,0.4969,0.5031,Toss-up,-1.53,-3.18,Under,False,False,
2025-11-08,Ottawa Senators,OTT,Philadelphia Flyers,PHI,3,2,5,14,14,3.5714,3.8571,2.9286,2.5714,True,6.4091,5.5,-105,-115,3.0327,2.8021,3.3925,3.4830,0.6176,0.3824,Over,10.54,-15.25,Under,True,False,-100.00
2025-11-08,Florida Panthers,FLA,San Jose Sharks,SJS,1,3,4,14,15,2.7857,3.0714,3.3333,3.6667,True,6.4050,6.5,100,-120,3.2701,3.2852,2.9761,3.1382,0.4585,0.5415,Toss-up,-4.15,-0.39,Under,False,False,
2025-11-08,Seattle Kraken,SEA,St. Louis Blues,STL,4,3,7,13,15,2.6154,3.0000,2.7333,3.9333,True,6.0359,5.5,-130,110,2.8762,3.5549,2.8089,3.0841,0.5601,0.4399,Toss-up,-0.52,-3.63,Over,False,False,
2025-11-08,Washington Capitals,WSH,Tampa Bay Lightning,TBL,2,3,5,14,14,2.8571,2.5000,3.0714,2.7857,True,5.5876,6.0,-105,-115,3.1349,2.8662,2.9935,2.8338,0.4860,0.5140,Toss-up,-2.62,-2.09,Under,False,False,
2025-11-08,Boston Bruins,BOS,Toronto Maple Leafs,TOR,5,3,8,16,14,3.2500,3.3125,3.7143,3.5714,True,7.0478,6.0,-105,-115,3.4862,3.3678,3.2054,3.2168,0.7053,0.2947,Over,19.32,-24.02,Over,True,True,95.24
2025-11-08,Columbus Blue Jackets,CBJ,Vancouver Canucks,VAN,3,4,7,13,15,3.1538,3.1538,2.8000,3.3333,True,6.2710,6.5,-110,-110,2.9261,3.3066,3.1293,3.1644,0.4371,0.5629,Toss-up,-8.67,3.91,Over,False,False,
2025-11-08,Anaheim Ducks,ANA,Vegas Golden Knights,VGK,4,3,7,13,13,4.2308,3.2308,3.3077,2.9231,True,6.8848,6.5,-140,120,3.1624,3.0052,3.8423,3.1588,0.5330,0.4670,Toss-up,-5.04,1.25,Over,False,False,
2025-11-09,Winnipeg Jets,WPG,Anaheim Ducks,ANA,1,4,5,14,14,3.2857,2.5000,4.2143,3.2143,True,6.5763,6.5,-110,-110,3.8376,3.1503,3.1601,2.7690,0.4855,0.5145,Toss-up,-3.83,-0.93,Under,False,False,
2025-11-09,Seattle Kraken,SEA,Dallas Stars,DAL,1,2,3,14,15,2.7143,3.0000,3.1333,3.3333,True,6.0979,6.0,-105,-115,3.1369,3.2639,2.8806,3.0816,0.5699,0.4301,Toss-up,5.77,-10.48,Under,False,False,
2025-11-09,Chicago Blackhawks,CHI,Detroit Red Wings,DET,5,1,6,15,15,3.2000,2.6667,3.0000,3.0667,True,5.8655,6.0,-110,-110,2.9861,3.0935,3.1856,2.8292,0.5325,0.4675,Toss-up,0.87,-5.63,Push,False,False,
2025-11-09,Calgary Flames,CGY,Minnesota Wild,MIN,0,2,2,16,16,2.2500,3.3125,3.0000,3.5625,True,5.9531,6.5,100,-120,3.0758,3.3520,2.6305,3.1718,0.3862,0.6138,Under,-11.38,6.84,Under,True,True,83.33
2025-11-09,Utah Mammoth,UTA,Ottawa Senators,OTT,2,4,6,15,15,3.2667,3.0667,3.5333,3.7333,True,6.9190,6.0,-105,-115,3.3586,3.3901,3.1920,3.1876,0.6888,0.3112,Over,17.66,-22.37,Push,False,False,
2025-11-09,Los Angeles Kings,LAK,Pittsburgh Penguins,PIT,3,2,5,15,16,2.8000,3.2667,3.4375,2.8125,True,6.1208,6.0,-115,-105,3.2908,2.9608,2.9138,3.1646,0.5735,0.4265,Toss-up,3.86,-8.57,Under,False,False,
2025-11-09,Carolina Hurricanes,CAR,Toronto Maple Leafs,TOR,5,4,9,14,15,3.8571,2.7143,3.6667,3.6667,True,7.0892,6.5,-115,-105,3.4478,3.4427,3.5173,2.8794,0.5635,0.4365,Toss-up,2.86,-7.57,Over,False,False,
2025-11-09,Colorado Avalanche,COL,Vancouver Canucks,VAN,5,4,9,15,16,3.9333,2.5333,2.8750,3.3125,True,6.5449,6.5,-115,-105,2.9795,3.2825,3.6728,2.7940,0.4805,0.5195,Toss-up,-5.43,0.73,Over,False,False,
2025-11-10,Columbus Blue Jackets,CBJ,Edmonton Oilers,EDM,4,5,9,14,16,3.1429,3.2143,2.9375,3.5625,True,6.5725,6.5,-110,-110,3.0011,3.4888,3.1192,3.2057,0.4849,0.5151,Toss-up,-3.90,-0.87,Over,False,False,
2025-11-10,New York Islanders,NYI,New Jersey Devils,NJD,3,2,5,15,15,3.3333,3.4000,3.4667,2.9333,True,6.5012,6.0,-115,-105,3.2669,3.0056,3.2441,3.2342,0.6311,0.3689,Over,9.62,-14.33,Under,True,False,-100.00
2025-11-10,Nashville Predators,NSH,New York Rangers,NYR,3,6,9,17,16,2.5882,3.4706,2.1875,2.5000,True,5.3053,5.5,-115,-105,2.5569,2.8190,2.8105,3.3803,0.4374,0.5626,Toss-up,-9.74,5.04,Over,False,False,
2025-11-10,Florida Panthers,FLA,Vegas Golden Knights,VGK,3,2,5,15,14,2.6667,3.0667,3.2857,3.0000,True,5.9691,5.5,-115,-105,3.1529,3.0611,2.8751,3.1305,0.5493,0.4507,Toss-up,1.45,-6.15,Under,False,False,
2025-11-11,Toronto Maple Leafs,TOR,Boston Bruins,BOS,3,5,8,16,17,3.6875,3.7500,3.3529,3.2941,True,7.2790,6.5,100,-120,3.2944,3.2053,3.4767,3.5230,0.5910,0.4090,Toss-up,9.10,-13.64,Over,False,False,
2025-11-11,Washington Capitals,WSH,Carolina Hurricanes,CAR,4,1,5,15,15,2.8000,2.5333,3.9333,2.8000,True,6.0527,6.0,-110,-110,3.5959,2.9511,2.9453,2.8495,0.5628,0.4372,Toss-up,3.89,-8.66,Under,False,False,
2025-11-11,Anaheim Ducks,ANA,Colorado Avalanche,COL,1,4,5,15,16,4.2000,3.0667,4.0000,2.6250,True,7.1401,6.5,-140,120,3.7354,2.8667,3.8313,3.0358,0.5709,0.4291,Toss-up,-1.24,-2.55,Under,False,False,
2025-11-11,San Jose Sharks,SJS,Minnesota Wild,MIN,2,1,3,16,17,3.3125,3.5000,2.9412,3.3529,True,6.3753,6.5,-105,-115,3.0245,3.1823,3.2517,3.1637,0.4537,0.5463,Toss-up,-5.84,1.14,Under,False,False,
2025-11-11,Los Angeles Kings,LAK,Montreal Canadiens,MTL,5,1,6,16,15,2.8125,3.1875,3.8000,3.1333,True,6.4988,5.5,-120,100,3.5562,3.1501,2.9246,3.1069,0.6308,0.3692,Over,8.53,-13.08,Over,True,True,83.33
2025-11-11,Dallas Stars,DAL,Ottawa Senators,OTT,3,2,5,16,16,3.0625,3.1875,3.5625,3.6250,True,6.6868,5.5,-110,-110,3.3893,3.3164,3.0746,3.1417,0.6575,0.3425,Over,13.37,-18.13,Under,True,False,-100.00
2025-11-11,Columbus Blue Jackets,CBJ,Seattle Kraken,SEA,2,1,3,15,15,3.2000,3.3333,2.6000,2.9333,True,6.0112,6.5,100,-120,2.7816,3.0207,3.1635,3.2962,0.3955,0.6045,Under,-10.45,5.90,Under,True,True,83.33
2025-11-11,Calgary Flames,CGY,St. Louis Blues,STL,2,3,5,17,16,2.1176,3.2353,2.7500,3.9375,True,5.7501,5.5,-115,-105,2.8809,3.5635,2.5037,3.1080,0.5134,0.4866,Toss-up,-2.15,-2.56,Under,False,False,
2025-11-11,Winnipeg Jets,WPG,Vancouver Canucks,VAN,5,3,8,15,17,3.1333,2.6000,2.9412,3.4118,True,6.0473,6.0,-105,-115,3.0299,3.3621,3.0366,2.8306,0.5619,0.4381,Toss-up,4.97,-9.68,Over,False,False,
2025-11-12,New Jersey Devils,NJD,Chicago Blackhawks,CHI,4,3,7,16,16,3.3750,2.9375,3.3125,2.5625,True,5.9687,6.0,-110,-110,3.2728,2.7368,3.1933,3.0013,0.5493,0.4507,Toss-up,2.55,-7.31,Over,False,False,
2025-11-12,Edmonton Oilers,EDM,Philadelphia Flyers,PHI,2,1,3,17,15,3.0588,3.5882,2.8667,2.6000,True,6.1473,5.5,-115,-105,2.9720,2.8103,3.0997,3.5044,0.5777,0.4223,Toss-up,4.28,-8.99,Under,False,False,
